,G10,G100,G11,G12,G13,G14,G15,G16,G17,G18,G19,G2,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G3,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G4,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G5,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G6,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G7,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G8,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G9,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G1
G18,0.012,0.0,0.0,0.002,0.004,0.092,0.012,0.012,0.006,,0.008,0.0,0.012,0.028000000000000004,0.078,0.004,0.0,0.014000000000000002,0.134,0.006,0.0,0.024,0.0,0.02,0.132,0.164,0.004,0.0,0.012,0.008,0.0,0.0,0.0,0.704,0.0,0.01,0.004,0.014000000000000002,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.012,0.05,0.006,0.018,0.0,0.0,0.11599999999999999,0.016,0.0,0.018,0.0,0.0,0.008,0.008,0.03200000000000001,0.016,0.002,0.004,0.014000000000000002,0.006,0.002,0.012,0.0,0.004,0.006,0.033999999999999996,0.038,0.004,0.022000000000000002,0.034,0.006,0.0,0.004,0.0,0.002,0.06599999999999999,0.192,0.064,0.08399999999999999,0.018,0.0,0.016,0.014000000000000002,0.0,0.0,0.002,0.002,0.0,0.012,0.11600000000000002,0.014000000000000002,0.05800000000000001,0.3,0.004
G19,0.08,0.012,0.008,0.030000000000000006,0.012,0.014000000000000002,0.022000000000000002,0.033999999999999996,0.014000000000000002,0.006,,0.052000000000000005,0.004,0.0,0.06999999999999999,0.016,0.0,0.006,0.046,0.018,0.032,0.27599999999999997,0.0,0.032,0.012,0.254,0.0,0.004,0.002,0.06200000000000001,0.008,0.006,0.006,0.09,0.006,0.068,0.004,0.014000000000000002,0.002,0.012,0.016,0.042,0.05800000000000001,0.008,0.0,0.0,0.042,0.018,0.018,0.004,0.06,0.01,0.0,0.048,0.06,0.006,0.008,0.04,0.012,0.006,0.012,0.01,0.0,0.036,0.012,0.0,0.016,0.016,0.12200000000000003,0.026000000000000002,0.0,0.052000000000000005,0.004,0.02,0.030000000000000006,0.004,0.0,0.022,0.01,0.018,0.004,0.0,0.146,0.084,0.0,0.07999999999999999,0.082,0.022000000000000002,0.012,0.012,0.008,0.006,0.004,0.006,0.05600000000000001,0.036,0.008,0.028000000000000004,0.20400000000000001,0.002
G2,0.012,0.0,0.0,0.01,0.054000000000000006,0.118,0.21600000000000003,0.002,0.11600000000000002,0.002,0.002,,0.032,0.014000000000000002,0.89,0.006,0.08800000000000001,0.026000000000000002,0.0,0.0,0.008,0.068,0.06,0.016,0.002,0.012,0.01,0.0,0.0,0.10400000000000001,0.014000000000000002,0.01,0.04,0.0,0.0,0.004,0.012,0.022,0.0,0.006,0.016,0.014000000000000002,0.006,0.0,0.006,0.0,0.036,0.012,0.0,0.0,0.022000000000000002,0.0,0.07,0.0,0.0,0.012,0.0,0.188,0.0,0.0,0.022,0.006,0.0,0.086,0.068,0.002,0.004,0.024,0.01,0.006,0.0,0.006,0.0,0.0,0.06,0.01,0.016,0.014000000000000002,0.0,0.008,0.022000000000000002,0.004,0.0,0.032,0.0,0.006,0.0,0.02,0.016,0.008,0.032,0.0,0.02,0.01,0.008,0.002,0.014000000000000002,0.096,0.0,0.01
G20,0.0,0.002,0.008,0.0,0.03,0.012,0.002,0.068,0.038,0.004,0.022,0.014000000000000002,,0.028000000000000004,0.0,0.004,0.062,0.01,0.0,0.018,0.002,0.152,0.028000000000000004,0.012,0.21600000000000003,0.042,0.036000000000000004,0.002,0.016,0.128,0.012,0.018,0.02,0.004,0.002,0.27999999999999997,0.006,0.07,0.16399999999999998,0.008,0.02,0.008,0.030000000000000006,0.004,0.012,0.0,0.012,0.006,0.01,0.04,0.004,0.0,0.016,0.01,0.014000000000000002,0.0,0.01,0.024,0.030000000000000006,0.0,0.024,0.0,0.006,0.016,0.11200000000000002,0.008,0.004,0.0,0.072,0.024,0.032,0.022,0.012,0.032,0.008,0.022,0.022,0.11200000000000002,0.0,0.11800000000000002,0.044,0.152,0.05800000000000001,0.002,0.008,0.0,0.014000000000000002,0.068,0.01,0.0,0.012,0.002,0.0,0.05,0.0,0.041999999999999996,0.06000000000000001,0.0,0.0,0.042
G21,0.024,0.022,0.046,0.08399999999999999,0.062,0.012,0.026000000000000002,0.0,0.074,0.032,0.012,0.008,0.032,,0.12600000000000003,0.008,0.028000000000000004,0.152,0.018,0.024,0.008,0.0,0.192,0.078,0.002,0.0,0.0,0.0,0.038,0.016,0.036,0.002,0.038,0.014000000000000002,0.044000000000000004,0.002,0.002,0.006,0.0,0.038,0.024,0.0,0.002,0.012,0.016,0.032,0.030000000000000006,0.018,0.072,0.004,0.004,0.002,0.082,0.16799999999999998,0.002,0.01,0.006,0.004,0.030000000000000006,0.08199999999999999,0.02,0.074,0.082,0.016,0.02,0.030000000000000006,0.03200000000000001,0.05800000000000001,0.0,0.004,0.002,0.014000000000000002,0.044000000000000004,0.024,0.028000000000000004,0.052000000000000005,0.033999999999999996,0.008,0.002,0.0,0.01,0.014000000000000002,0.01,0.0,0.06200000000000001,0.0,0.004,0.0,0.052000000000000005,0.0,0.048,0.0,0.06999999999999999,0.002,0.21200000000000002,0.0,0.046,0.0,0.0,0.02
G22,0.01,0.01,0.01,0.004,0.022000000000000002,0.10600000000000001,0.33799999999999997,0.02,0.036,0.06999999999999999,0.038,0.79,0.006,0.048,,0.0,0.024,0.018,0.016,0.008,0.0,0.0,0.0,0.0,0.002,0.004,0.008,0.0,0.018,0.048,0.006,0.0,0.0,0.034,0.08,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.004,0.03,0.0,0.004,0.0,0.006,0.144,0.0,0.038,0.048,0.004,0.012,0.0,0.0,0.008,0.0,0.002,0.0,0.006,0.002,0.022000000000000002,0.0,0.006,0.004,0.0,0.004,0.0,0.01,0.006,0.002,0.0,0.0,0.01,0.0,0.006,0.002,0.0,0.002,0.0,0.016,0.016,0.0,0.094,0.01,0.016,0.0,0.0,0.21200000000000002,0.032,0.012,0.028000000000000004,0.004,0.01,0.0,0.002,0.0,0.364,0.0,0.014000000000000002
G23,0.002,0.0,0.014000000000000002,0.006,0.01,0.006,0.006,0.0,0.002,0.0,0.016,0.0,0.0,0.01,0.0,,0.012,0.008,0.04,0.012,0.05,0.0,0.0,0.0,0.004,0.002,0.002,0.01,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.004,0.012,0.0,0.0,0.004,0.0,0.016,0.002,0.014000000000000002,0.496,0.26799999999999996,0.032,0.0,0.0,0.0,0.014000000000000002,0.004,0.388,0.002,0.572,0.0,0.0,0.05,0.004,0.006,0.012,0.016,0.002,0.0,0.006,0.55,0.002,0.01,0.033999999999999996,0.002,0.0,0.0,0.0,0.0,0.004,0.048,0.032,0.022,0.02,0.0,0.0,0.0,0.012,0.0,0.028000000000000004,0.012,0.0,0.004,0.0,0.0,0.0,0.008,0.0,0.0,0.012,0.026000000000000002,0.006,0.002,0.006,0.0
G24,0.0,0.0,0.0,0.0,0.002,0.0,0.052000000000000005,0.006,0.0,0.002,0.004,0.098,0.048,0.008,0.008,0.06799999999999999,,0.04,0.154,0.014000000000000002,0.008,0.006,0.002,0.0,0.012,0.004,0.0,0.138,0.066,0.014000000000000002,0.276,0.08,0.0,0.002,0.002,0.016,0.01,0.036,0.0,0.006,0.008,0.038,0.0,0.0,0.006,0.022,0.02,0.004,0.0,0.0,0.002,0.028000000000000004,0.074,0.002,0.132,0.0,0.02,0.004,0.006,0.0,0.026000000000000002,0.012,0.084,0.014000000000000002,0.05,0.0,0.0,0.0,0.05800000000000001,0.0,0.012,0.048,0.036,0.364,0.016,0.006,0.12400000000000003,0.01,0.036,0.014000000000000002,0.074,0.018,0.016,0.006,0.002,0.014000000000000002,0.008,0.042,0.004,0.024,0.0,0.0,0.026000000000000002,0.012,0.26,0.004,0.0,0.0,0.004,0.028000000000000004
G25,0.038,0.092,0.054000000000000006,0.002,0.13799999999999998,0.012,0.002,0.033999999999999996,0.018,0.0,0.0,0.054000000000000006,0.012,0.13799999999999998,0.033999999999999996,0.024,0.09,,0.002,0.018,0.006,0.008,0.054000000000000006,0.046,0.016,0.0,0.008,0.024,0.098,0.006,0.0,0.05800000000000001,0.012,0.01,0.006,0.0,0.032,0.008,0.016,0.014000000000000002,0.256,0.014000000000000002,0.044,0.022000000000000002,0.008,0.0,0.01,0.012,0.008,0.006,0.13799999999999998,0.05600000000000001,0.006,0.23399999999999999,0.016,0.008,0.008,0.05600000000000001,0.0,0.004,0.01,0.072,0.01,0.012,0.042,0.072,0.0,0.0,0.024,0.008,0.11200000000000002,0.0,0.024,0.030000000000000006,0.054000000000000006,0.033999999999999996,0.04,0.0,0.0,0.030000000000000006,0.0,0.022,0.0,0.0,0.026000000000000002,0.016,0.048,0.0,0.012,0.004,0.014000000000000002,0.084,0.014000000000000002,0.0,0.024,0.0,0.052000000000000005,0.008,0.0,0.012
G26,0.024,0.0,0.026000000000000002,0.0,0.02,0.0,0.008,0.004,0.0,0.08,0.028000000000000004,0.0,0.0,0.02,0.048,0.044000000000000004,0.10600000000000001,0.0,,0.0,0.01,0.0,0.014000000000000002,0.002,0.0,0.0,0.038,0.0,0.0,0.008,0.0,0.20400000000000001,0.016,0.002,0.002,0.004,0.05800000000000001,0.006,0.002,0.008,0.366,0.006,0.002,0.0,0.008,0.354,0.0,0.018,0.006,0.0,0.016,0.0,0.0,0.0,0.122,0.008,0.008,0.08800000000000001,0.002,0.0,0.02,0.0,0.008,0.002,0.0,0.016,0.0,0.0,0.086,0.022,0.0,0.002,0.0,0.01,0.01,0.004,0.022000000000000002,0.006,0.0,0.06000000000000001,0.02,0.0,0.008,0.022,0.128,0.0,0.028000000000000004,0.01,0.046,0.018,0.01,0.04,0.0,0.10600000000000001,0.02,0.008,0.008,0.43200000000000005,0.006,0.032
G27,0.36,0.08600000000000001,0.01,0.202,0.008,0.092,0.02,0.038,0.032,0.028000000000000004,0.008,0.008,0.024,0.008,0.046,0.016,0.01,0.0,0.0,,0.01,0.008,0.028000000000000004,0.008,0.0,0.0,0.01,0.018000000000000002,0.06200000000000001,0.008,0.0,0.022,0.0,0.026000000000000002,0.034,0.0,0.016,0.008,0.04,0.024,0.03,0.030000000000000006,0.008,0.014000000000000002,0.012,0.012,0.046,0.014000000000000002,0.052000000000000005,0.0,0.004,0.054000000000000006,0.002,0.022,0.048,0.02,0.05,0.008,0.02,0.10800000000000001,0.006,0.0,0.03,0.022000000000000002,0.014000000000000002,0.0,0.004,0.0,0.022,0.0,0.01,0.004,0.0,0.008,0.008,0.01,0.05,0.024,0.004,0.008,0.504,0.018,0.0,0.0,0.004,0.012,0.04,0.05600000000000001,0.01,0.10600000000000001,0.05,0.0,0.01,0.0,0.04,0.022000000000000002,0.0,0.0,0.0,0.032
G28,0.002,0.026000000000000002,0.008,0.014000000000000002,0.02,0.006,0.004,0.012,0.0,0.0,0.014000000000000002,0.012,0.0,0.008,0.0,0.05600000000000001,0.014000000000000002,0.002,0.0,0.0,,0.08600000000000001,0.002,0.0,0.0,0.004,0.02,0.004,0.016,0.016,0.028000000000000004,0.028000000000000004,0.06799999999999999,0.012,0.088,0.004,0.0,0.01,0.008,0.052000000000000005,0.008,0.016,0.002,0.004,0.032,0.008,0.018,0.01,0.13,0.0,0.008,0.008,0.062,0.008,0.01,0.0,0.05600000000000001,0.014000000000000002,0.008,0.084,0.006,0.0,0.008,0.014000000000000002,0.030000000000000006,0.22999999999999998,0.0,0.0,0.004,0.0,0.004,0.01,0.1,0.008,0.008,0.012,0.036,0.0,0.906,0.004,0.008,0.02,0.014000000000000002,0.0,0.04,0.004,0.02,0.022,0.026000000000000002,0.004,0.012,0.036,0.17600000000000002,0.002,0.01,0.07200000000000001,0.004,0.0,0.0,0.02
G29,0.006,0.030000000000000006,0.016,0.002,0.0,0.026000000000000002,0.04,0.052000000000000005,0.0,0.01,0.284,0.158,0.094,0.0,0.018,0.0,0.0,0.014000000000000002,0.0,0.0,0.026000000000000002,,0.024,0.002,0.026000000000000002,0.024,0.042,0.018,0.012,0.014000000000000002,0.008,0.0,0.034,0.06400000000000002,0.0,0.002,0.016,0.008,0.01,0.022000000000000002,0.024,0.02,0.0,0.024,0.026000000000000002,0.0,0.002,0.078,0.012,0.006,0.018,0.042,0.008,0.052000000000000005,0.01,0.0,0.006,0.0,0.006,0.11800000000000002,0.002,0.030000000000000006,0.0,0.0,0.0,0.014000000000000002,0.10600000000000001,0.032,0.10400000000000001,0.004,0.028000000000000004,0.044000000000000004,0.002,0.008,0.052000000000000005,0.0,0.018,0.006,0.012,0.0,0.016,0.01,0.012,0.06799999999999999,0.024,0.008,0.0,0.036,0.041999999999999996,0.006,0.006,0.21200000000000002,0.012,0.188,0.028000000000000004,0.006,0.186,0.076,0.04,0.0
G3,0.0,0.004,0.012,0.0,0.0,0.004,0.0,0.0,0.006,0.0,0.0,0.033999999999999996,0.0,0.08600000000000001,0.0,0.008,0.002,0.018,0.048,0.012,0.0,0.03,,0.0,0.0,0.0,0.024,0.026000000000000002,0.002,0.004,0.034,0.0,0.016,0.076,0.0,0.006,0.012,0.008,0.008,0.008,0.036,0.004,0.014000000000000002,0.002,0.0,0.014000000000000002,0.09000000000000001,0.002,0.008,0.014000000000000002,0.002,0.024,0.046,0.008,0.006,0.0,0.02,0.046,0.0,0.052000000000000005,0.038,0.024,0.0,0.128,0.034,0.016,0.054000000000000006,0.06000000000000001,0.01,0.002,0.0,0.078,0.036,0.0,0.002,0.004,0.8879999999999999,0.006,0.006,0.008,0.038,0.018,0.0,0.0,0.01,0.004,0.002,0.016,0.008,0.48600000000000004,0.006,0.002,0.02,0.0,0.026000000000000002,0.034,0.0,0.024,0.0,0.036
G30,0.052000000000000005,0.008,0.01,0.004,0.004,0.0,0.01,0.01,0.08800000000000001,0.022,0.008,0.002,0.012,0.052000000000000005,0.016,0.0,0.02,0.084,0.0,0.004,0.0,0.01,0.0,,0.01,0.296,0.008,0.002,0.13999999999999999,0.002,0.008,0.006,0.002,0.038,0.006,0.004,0.033999999999999996,0.030000000000000006,0.018,0.0,0.0,0.01,0.0,0.002,0.0,0.0,0.0,0.022000000000000002,0.004,0.014000000000000002,0.0,0.06,0.006,0.134,0.012,0.006,0.008,0.002,0.098,0.032,0.02,0.0,0.012,0.018,0.006,0.0,0.0,0.01,0.0,0.002,0.002,0.0,0.026000000000000002,0.0,0.008,0.0,0.01,0.016,0.0,0.0,0.0,0.004,0.42800000000000005,0.136,0.026000000000000002,0.04,0.012,0.004,0.152,0.014000000000000002,0.008,0.066,0.018,0.254,0.006,0.014000000000000002,0.012,0.05800000000000001,0.176,0.002
G31,0.06799999999999999,0.030000000000000006,0.014000000000000002,0.10200000000000001,0.0,0.002,0.002,0.008,0.014000000000000002,0.21200000000000002,0.0,0.0,0.19,0.012,0.028000000000000004,0.026000000000000002,0.002,0.018000000000000002,0.0,0.008,0.01,0.024,0.0,0.04,,0.014000000000000002,0.036,0.004,0.026000000000000002,0.004,0.094,0.152,0.14,0.0,0.12400000000000003,0.002,0.0,0.012,0.032,0.028000000000000004,0.036,0.01,0.06400000000000002,0.014000000000000002,0.0,0.0,0.004,0.006,0.028000000000000004,0.012,0.0,0.016,0.014000000000000002,0.030000000000000006,0.0,0.0,0.006,0.006,0.094,0.0,0.0,0.004,0.01,0.18,0.022,0.05600000000000001,0.004,0.072,0.0,0.064,0.014000000000000002,0.02,0.038,0.041999999999999996,0.002,0.0,0.018,0.044,0.002,0.006,0.016,0.0,0.20800000000000002,0.032,0.08,0.01,0.028000000000000004,0.06000000000000001,0.004,0.012,0.002,0.022,0.012,0.002,0.0,0.01,0.014000000000000002,0.05800000000000001,0.0,0.014000000000000002
G32,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.012,0.036,0.0,0.01,0.0,0.002,0.002,0.004,0.004,0.004,0.004,0.006,0.0,0.018,0.078,0.014000000000000002,,0.002,0.04,0.0,0.030000000000000006,0.004,0.006,0.01,0.002,0.008,0.006,0.03200000000000001,0.0,0.0,0.004,0.004,0.004,0.0,0.004,0.0,0.014000000000000002,0.02,0.008,0.004,0.012,0.0,0.006,0.004,0.05,0.0,0.0,0.05600000000000001,0.0,0.0,0.006,0.008,0.0,0.0,0.01,0.006,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.016,0.0,0.004,0.084,0.048,0.002,0.0,0.014000000000000002,0.0,0.0,0.548,0.506,0.052000000000000005,0.0,0.006,0.0,0.004,0.0,0.004,0.364,0.04,0.274,0.006,0.006,0.022,0.004,0.392,0.0
G33,0.0,0.0,0.0,0.048,0.002,0.002,0.008,0.0,0.0,0.018,0.0,0.004,0.008,0.0,0.016,0.01,0.008,0.0,0.032,0.030000000000000006,0.022000000000000002,0.014000000000000002,0.038,0.016,0.033999999999999996,0.0,,0.012,0.032,0.008,0.002,0.012,0.002,0.002,0.002,0.054000000000000006,0.002,0.002,0.0,0.042,0.002,0.028000000000000004,0.0,0.002,0.0,0.01,0.033999999999999996,0.0,0.026000000000000002,0.0,0.01,0.024,0.016,0.004,0.0,0.0,0.026000000000000002,0.002,0.01,0.006,0.006,0.796,0.042,0.004,0.0,0.0,0.016,0.002,0.0,0.008,0.01,0.018,0.03,0.0,0.86,0.002,0.0,0.022000000000000002,0.008,0.0,0.014000000000000002,0.002,0.022000000000000002,0.0,0.006,0.06999999999999999,0.008,0.042,0.002,0.004,0.0,0.012,0.012,0.06799999999999999,0.0,0.002,0.032,0.012,0.17800000000000002,0.008
