,G10,G100,G11,G12,G13,G14,G15,G16,G17,G18,G19,G2,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G3,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G4,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G5,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G6,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G7,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G8,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G9,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G1
G18,0.0,0.0,0.008,0.0,0.016,0.012,0.0,0.006,0.012,,0.012,0.0,0.0,0.0,0.002,0.016,0.0,0.072,0.028000000000000004,0.096,0.0,0.006,0.002,0.0,0.004,0.0,0.696,0.0,0.002,0.006,0.004,0.08,0.004,0.002,0.0,0.014000000000000002,0.032,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.006,0.004,0.06400000000000002,0.0,0.004,0.004,0.004,0.712,0.046,0.004,0.092,0.016,0.008,0.016,0.002,0.002,0.0,0.0,0.002,0.002,0.008,0.0,0.006,0.0,0.0,0.02,0.0,0.0,0.0,0.018,0.0,0.016,0.0,0.0,0.022,0.01,0.0,0.0,0.002,0.0,0.0,0.014000000000000002,0.0,0.0,0.084,0.0,0.018,0.136,0.002,0.0,0.016,0.004,0.47800000000000004,0.002,0.012,0.0
G19,0.03,0.002,0.0,0.0,0.004,0.02,0.014000000000000002,0.022000000000000002,0.026000000000000002,0.0,,0.13,0.002,0.0,0.0,0.016,0.12400000000000003,0.0,0.014000000000000002,0.0,0.036,0.0,0.05,0.008,0.016,0.004,0.008,0.008,0.0,0.0,0.0,0.002,0.0,0.004,0.030000000000000006,0.012,0.014000000000000002,0.01,0.0,0.012,0.002,0.03,0.016,0.004,0.002,0.002,0.006,0.04,0.008,0.006,0.033999999999999996,0.016,0.8699999999999999,0.02,0.018000000000000002,0.016,0.036,0.01,0.0,0.002,0.016,0.144,0.028000000000000004,0.0,0.0,0.016,0.04,0.054000000000000006,0.002,0.008,0.394,0.004,0.028000000000000004,0.02,0.004,0.004,0.0,0.0,0.006,0.0,0.02,0.0,0.008,0.0,0.0,0.006,0.002,0.002,0.0,0.0,0.002,0.0,0.008,0.22199999999999998,0.002,0.17400000000000002,0.0,0.0,0.01,0.004
G2,0.0,0.022000000000000002,0.004,0.004,0.16999999999999998,0.054000000000000006,0.042,0.002,0.004,0.006,0.29599999999999993,,0.012,0.028000000000000004,0.016,0.006,0.014000000000000002,0.004,0.006,0.012,0.0,0.028000000000000004,0.076,0.0,0.008,0.02,0.072,0.0,0.026000000000000002,0.002,0.032,0.0,0.012,0.0,0.024,0.028000000000000004,0.022,0.0,0.042,0.082,0.022,0.014000000000000002,0.008,0.022,0.0,0.014000000000000002,0.01,0.022000000000000002,0.182,0.05800000000000001,0.044,0.014000000000000002,0.04,0.0,0.046,0.006,0.05,0.038,0.01,0.076,0.0,0.026000000000000002,0.014000000000000002,0.274,0.01,0.018,0.054000000000000006,0.008,0.036,0.008,0.006,0.022000000000000002,0.052000000000000005,0.008,0.01,0.01,0.01,0.008,0.082,0.002,0.012,0.002,0.048,0.022,0.0,0.036,0.002,0.038,0.0,0.046,0.02,0.0,0.016,0.192,0.002,0.02,0.0,0.004,0.004,0.016
G20,0.008,0.0,0.014000000000000002,0.01,0.0,0.016,0.11000000000000001,0.0,0.014000000000000002,0.02,0.004,0.004,,0.006,0.006,0.028000000000000004,0.0,0.04,0.0,0.002,0.02,0.002,0.0,0.018,0.012,0.002,0.044000000000000004,0.004,0.006,0.012,0.004,0.008,0.0,0.0,0.0,0.024,0.0,0.016,0.006,0.002,0.01,0.0,0.368,0.136,0.0,0.892,0.006,0.0,0.068,0.0,0.006,0.008,0.01,0.038,0.006,0.0,0.014000000000000002,0.01,0.04,0.0,0.002,0.016,0.04,0.004,0.002,0.006,0.002,0.0,0.018,0.0,0.002,0.31,0.014000000000000002,0.032,0.004,0.01,0.016,0.028000000000000004,0.078,0.01,0.02,0.004,0.036,0.004,0.0,0.0,0.008,0.01,0.0,0.0,0.0,0.02,0.014000000000000002,0.004,0.054000000000000006,0.004,0.01,0.0,0.022000000000000002,0.122
G21,0.024,0.0,0.002,0.014000000000000002,0.014000000000000002,0.018,0.022,0.0,0.02,0.008,0.01,0.024,0.004,,0.0,0.008,0.01,0.164,0.0,0.098,0.21000000000000002,0.018,0.0,0.026000000000000002,0.018,0.014000000000000002,0.086,0.024,0.0,0.0,0.328,0.036,0.008,0.0,0.008,0.014000000000000002,0.0,0.0,0.004,0.01,0.002,0.0,0.042,0.032,0.028000000000000004,0.002,0.028000000000000004,0.022000000000000002,0.004,0.038,0.014000000000000002,0.030000000000000006,0.008,0.018,0.01,0.002,0.11800000000000002,0.002,0.044000000000000004,0.196,0.034,0.008,0.074,0.0,0.008,0.016,0.008,0.024,0.024,0.002,0.008,0.01,0.008,0.0,0.02,0.006,0.018,0.014000000000000002,0.05,0.188,0.012,0.030000000000000006,0.0,0.11200000000000002,0.0,0.088,0.01,0.0,0.0,0.01,0.08800000000000001,0.026000000000000002,0.096,0.0,0.006,0.028000000000000004,0.06999999999999999,0.0,0.02,0.0
G22,0.0,0.0,0.0,0.0,0.0,0.002,0.030000000000000006,0.002,0.062,0.048,0.008,0.0,0.004,0.002,,0.014000000000000002,0.0,0.018,0.0,0.0,0.008,0.008,0.006,0.002,0.008,0.004,0.028000000000000004,0.0,0.0,0.0,0.288,0.028000000000000004,0.138,0.006,0.10999999999999999,0.008,0.018,0.008,0.022,0.0,0.012,0.0,0.004,0.024,0.014000000000000002,0.002,0.008,0.018,0.0,0.0,0.0,0.062,0.012,0.068,0.004,0.0,0.002,0.0,0.0,0.0,0.032,0.014000000000000002,0.064,0.006,0.033999999999999996,0.0,0.016,0.022,0.006,0.06999999999999999,0.008,0.20599999999999996,0.02,0.022,0.016,0.006,0.014000000000000002,0.006,0.008,0.01,0.08800000000000001,0.022,0.012,0.074,0.012,0.004,0.024,0.0,0.05,0.008,0.012,0.0,0.0,0.038,0.064,0.0,0.008,0.89,0.004,0.0
G23,0.0,0.018,0.0,0.044000000000000004,0.0,0.0,0.024,0.004,0.028000000000000004,0.012,0.024,0.0,0.004,0.026000000000000002,0.0,,0.04,0.038,0.006,0.024,0.002,0.0,0.002,0.008,0.05,0.02,0.002,0.024,0.008,0.004,0.0,0.0,0.016,0.0,0.31599999999999995,0.01,0.0,0.008,0.016,0.008,0.0,0.008,0.0,0.0,0.018,0.0,0.0,0.008,0.0,0.128,0.0,0.008,0.27599999999999997,0.0,0.08800000000000001,0.0,0.002,0.0,0.01,0.004,0.002,0.032,0.052000000000000005,0.038,0.092,0.006,0.0,0.23600000000000004,0.10400000000000001,0.024,0.21200000000000002,0.033999999999999996,0.066,0.11599999999999999,0.1,0.0,0.004,0.032,0.0,0.038,0.0,0.014000000000000002,0.02,0.002,0.076,0.014000000000000002,0.092,0.012,0.006,0.014000000000000002,0.012,0.0,0.006,0.16799999999999998,0.004,0.008,0.004,0.0,0.018,0.006
G24,0.064,0.016,0.008,0.09400000000000001,0.002,0.0,0.022000000000000002,0.05600000000000001,0.004,0.0,0.23000000000000004,0.002,0.0,0.030000000000000006,0.0,0.044000000000000004,,0.05,0.08800000000000001,0.0,0.0,0.054000000000000006,0.02,0.006,0.008,0.006,0.0,0.082,0.268,0.004,0.004,0.0,0.0,0.0,0.036,0.012,0.0,0.014000000000000002,0.0,0.052000000000000005,0.02,0.044,0.032,0.0,0.07,0.006,0.0,0.008,0.004,0.002,0.018,0.002,0.29999999999999993,0.006,0.02,0.022,0.002,0.008,0.002,0.0,0.002,0.01,0.044,0.20800000000000002,0.13,0.033999999999999996,0.054000000000000006,0.004,0.04,0.0,0.008,0.0,0.012,0.012,0.0,0.006,0.006,0.008,0.006,0.006,0.0,0.026000000000000002,0.0,0.016,0.014000000000000002,0.008,0.016,0.0,0.0,0.0,0.0,0.0,0.012,0.40199999999999997,0.008,0.008,0.014000000000000002,0.004,0.006,0.030000000000000006
G25,0.014000000000000002,0.0,0.002,0.0,0.01,0.0,0.016,0.012,0.002,0.312,0.006,0.01,0.036,0.076,0.01,0.006,0.0,,0.004,0.22199999999999998,0.022,0.028000000000000004,0.006,0.002,0.026000000000000002,0.01,0.052000000000000005,0.006,0.024,0.002,0.016,0.004,0.01,0.05600000000000001,0.006,0.0,0.008,0.002,0.006,0.006,0.004,0.036,0.012,0.006,0.002,0.002,0.0,0.016,0.002,0.012,0.0,0.492,0.012,0.012,0.072,0.006,0.012,0.01,0.0,0.0,0.016,0.014000000000000002,0.004,0.0,0.012,0.0,0.006,0.0,0.0,0.004,0.0,0.004,0.0,0.006,0.0,0.0,0.0,0.006,0.0,0.028000000000000004,0.0,0.04,0.004,0.0,0.036,0.0,0.042,0.008,0.032,0.302,0.012,0.064,0.008,0.0,0.01,0.006,0.578,0.008,0.002,0.004
G26,0.002,0.076,0.022,0.006,0.002,0.012,0.014000000000000002,0.012,0.002,0.0,0.002,0.014000000000000002,0.006,0.006,0.008,0.014000000000000002,0.030000000000000006,0.004,,0.008,0.002,0.0,0.012,0.028000000000000004,0.008,0.008,0.002,0.032,0.008,0.02,0.0,0.02,0.0,0.01,0.008,0.0,0.002,0.0,0.05600000000000001,0.002,0.022000000000000002,0.6140000000000001,0.0,0.046,0.0,0.004,0.0,0.0,0.0,0.0,0.014000000000000002,0.01,0.0,0.022000000000000002,0.05,0.696,0.002,0.0,0.0,0.022,0.012,0.0,0.01,0.038,0.08199999999999999,0.002,0.01,0.0,0.006,0.0,0.10200000000000001,0.0,0.0,0.23000000000000004,0.0,0.084,0.0,0.11800000000000002,0.0,0.018000000000000002,0.033999999999999996,0.014000000000000002,0.026000000000000002,0.078,0.012,0.006,0.016,0.008,0.0,0.052000000000000005,0.026000000000000002,0.0,0.004,0.008,0.004,0.0,0.0,0.004,0.008,0.024
G27,0.014000000000000002,0.008,0.008,0.004,0.014000000000000002,0.004,0.006,0.006,0.0,0.21000000000000002,0.0,0.004,0.014000000000000002,0.05600000000000001,0.0,0.018,0.004,0.33999999999999997,0.04,,0.0,0.054000000000000006,0.01,0.02,0.008,0.0,0.048,0.006,0.026000000000000002,0.004,0.002,0.01,0.08,0.0,0.004,0.008,0.022000000000000002,0.026000000000000002,0.006,0.004,0.008,0.0,0.006,0.18200000000000002,0.072,0.156,0.006,0.028000000000000004,0.002,0.008,0.002,0.49400000000000005,0.0,0.026000000000000002,0.182,0.006,0.0,0.008,0.0,0.008,0.002,0.02,0.01,0.0,0.0,0.006,0.0,0.03,0.0,0.008,0.032,0.0,0.0,0.008,0.012,0.06599999999999999,0.018,0.004,0.004,0.0,0.0,0.0,0.012,0.062,0.0,0.014000000000000002,0.014000000000000002,0.004,0.0,0.0,0.002,0.008,0.0,0.0,0.028000000000000004,0.016,0.328,0.0,0.0,0.01
G28,0.07,0.0,0.008,0.06000000000000001,0.012,0.024,0.012,0.0,0.006,0.01,0.02,0.002,0.02,0.21399999999999997,0.0,0.004,0.002,0.008,0.0,0.006,,0.0,0.24800000000000005,0.030000000000000006,0.008,0.052000000000000005,0.0,0.10400000000000001,0.01,0.024,0.022,0.01,0.0,0.0,0.0,0.082,0.036,0.01,0.0,0.01,0.012,0.028000000000000004,0.01,0.146,0.004,0.014000000000000002,0.002,0.33999999999999997,0.004,0.0,0.014000000000000002,0.01,0.004,0.032,0.016,0.002,0.0,0.092,0.004,0.006,0.01,0.04,0.036,0.11200000000000002,0.012,0.002,0.0,0.06599999999999999,0.002,0.046,0.016,0.006,0.012,0.057999999999999996,0.02,0.004,0.01,0.0,0.01,0.0,0.024,0.006,0.11200000000000002,0.10800000000000001,0.01,0.26399999999999996,0.02,0.02,0.0,0.0,0.022000000000000002,0.0,0.024,0.004,0.028000000000000004,0.002,0.0,0.014000000000000002,0.014000000000000002,0.002
G29,0.018,0.012,0.01,0.004,0.01,0.004,0.0,0.018,0.004,0.008,0.0,0.0,0.0,0.01,0.0,0.0,0.08399999999999999,0.008,0.0,0.05600000000000001,0.0,,0.002,0.0,0.024,0.0,0.0,0.006,0.055999999999999994,0.0,0.0,0.254,0.04,0.01,0.024,0.02,0.158,0.046000000000000006,0.006,0.01,0.002,0.0,0.002,0.0,0.0,0.002,0.128,0.002,0.74,0.0,0.002,0.016,0.004,0.0,0.008,0.0,0.0,0.0,0.004,0.002,0.024,0.016,0.008,0.01,0.004,0.0,0.028000000000000004,0.0,0.002,0.008,0.002,0.0,0.0,0.004,0.036,0.02,0.0,0.016,0.004,0.024,0.002,0.0,0.0,0.0,0.004,0.0,0.01,0.16,0.39,0.002,0.0,0.34199999999999997,0.002,0.006,0.0,0.008,0.046,0.0,0.004,0.0
G3,0.006,0.134,0.008,0.006,0.08600000000000001,0.004,0.018,0.008,0.03,0.01,0.026000000000000002,0.10400000000000001,0.0,0.0,0.0,0.008,0.044000000000000004,0.0,0.016,0.02,0.26399999999999996,0.0,,0.016,0.004,0.08,0.0,0.08600000000000001,0.004,0.002,0.004,0.0,0.032,0.002,0.004,0.072,0.0,0.0,0.01,0.0,0.036,0.0,0.0,0.004,0.066,0.0,0.006,0.024,0.0,0.0,0.006,0.002,0.0,0.028000000000000004,0.026000000000000002,0.0,0.022000000000000002,0.018,0.008,0.022000000000000002,0.006,0.008,0.05600000000000001,0.054000000000000006,0.014000000000000002,0.004,0.05800000000000001,0.012,0.026000000000000002,0.006,0.02,0.012,0.0,0.062,0.302,0.006,0.0,0.21200000000000002,0.04,0.004,0.008,0.033999999999999996,0.068,0.0,0.0,0.0,0.046,0.030000000000000006,0.004,0.178,0.186,0.0,0.01,0.074,0.074,0.0,0.0,0.006,0.0,0.004
G30,0.012,0.002,0.006,0.008,0.024,0.078,0.004,0.022,0.008,0.0,0.014000000000000002,0.006,0.030000000000000006,0.006,0.0,0.044000000000000004,0.002,0.0,0.018,0.052000000000000005,0.006,0.016,0.004,,0.10800000000000001,0.0,0.002,0.012,0.004,0.05600000000000001,0.002,0.03200000000000001,0.016,0.036,0.016,0.0,0.012,0.0,0.006,0.006,0.033999999999999996,0.026000000000000002,0.028000000000000004,0.008,0.016,0.018,0.074,0.028000000000000004,0.002,0.006,0.01,0.0,0.052000000000000005,0.8320000000000001,0.022,0.0,0.06,0.016,0.002,0.016,0.008,0.014000000000000002,0.038,0.02,0.06799999999999999,0.0,0.038,0.0,0.026000000000000002,0.0,0.033999999999999996,0.02,0.006,0.078,0.018,0.0,0.01,0.0,0.11000000000000001,0.006,0.038,0.008,0.030000000000000006,0.006,0.11199999999999999,0.018,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.024,0.02,0.002,0.030000000000000006,0.05,0.078,0.030000000000000006,0.052000000000000005,0.0,0.002,0.02
G31,0.0,0.05,0.02,0.242,0.022,0.0,0.396,0.006,0.01,0.002,0.016,0.012,0.0,0.044,0.014000000000000002,0.006,0.030000000000000006,0.05,0.008,0.01,0.012,0.008,0.002,0.008,,0.036,0.018,0.062,0.022,0.018,0.022,0.014000000000000002,0.012,0.004,0.022,0.014000000000000002,0.012,0.044000000000000004,0.0,0.042,0.0,0.066,0.158,0.026000000000000002,0.016,0.018,0.0,0.04,0.004,0.026000000000000002,0.002,0.042,0.006,0.072,0.002,0.006,0.016,0.034,0.012,0.04,0.02,0.002,0.014000000000000002,0.026000000000000002,0.002,0.028000000000000004,0.008,0.008,0.02,0.004,0.004,0.0,0.0,0.026000000000000002,0.014000000000000002,0.014000000000000002,0.028000000000000004,0.014000000000000002,0.036,0.0,0.042,0.008,0.006,0.0,0.012,0.11800000000000002,0.06999999999999999,0.036,0.008,0.05600000000000001,0.0,0.0,0.014000000000000002,0.0,0.256,0.0,0.02,0.08,0.11000000000000001,0.0
G32,0.0,0.0,0.006,0.0,0.04,0.006,0.0,0.0,0.0,0.0,0.008,0.006,0.0,0.0,0.0,0.014000000000000002,0.02,0.002,0.016,0.012,0.02,0.0,0.014000000000000002,0.0,0.01,,0.0,0.006,0.008,0.0,0.006,0.0,0.006,0.006,0.0,0.008,0.002,0.0,0.01,0.8219999999999998,0.002,0.018,0.002,0.0,0.8719999999999999,0.0,0.012,0.01,0.0,0.008,0.0,0.01,0.012,0.018,0.004,0.012,0.016,0.012,0.006,0.012,0.064,0.002,0.0,0.002,0.004,0.08600000000000001,0.002,0.028000000000000004,0.0,0.01,0.0,0.094,0.0,0.006,0.0,0.002,0.008,0.018,0.002,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.008,0.026000000000000002,0.002,0.02,0.0,0.17400000000000002,0.006,0.0,0.004,0.244,0.09400000000000001,0.004,0.0,0.002,0.0
